Code service CH|Reference document|1 Articles CGI|2 Articles CGI|3 Articles CGI|4 Articles CGI|5 Articles CGI|No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|B/T/Q|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|No Volume|1er lot|Surface Carrez du 1er lot|2eme lot|Surface Carrez du 2eme lot|3eme lot|Surface Carrez du 3eme lot|4eme lot|Surface Carrez du 4eme lot|5eme lot|Surface Carrez du 5eme lot|Nombre de lots|Code type local|Type local|Identifiant local|Surface reelle bati|Nombre pieces principales|Nature culture|Nature culture speciale|Surface terrain
5914P01|2015P01965|1594D*1|||||000001|01/01/2001|Vente|1,00|11||RUE|7199|PRINCESSE|59800|LILLE|59|350||HK|87||41||||||||||1|3|Dépendance|1111910|0|0|||
5914P01|2015P01966|1594D*1|||||000001|01/01/2001|Vente|1,00|12||RUE|4686|INKERMANN|59000|LILLE|59|350||OP|76||8||||||||||1|2|Appartement|911725|30|2|||
5914P01|2015P01968|1594D*1|||||000001|01/01/2001|Vente|1,00|10||RUE|6098|MEXICO|59000|LILLE|59|350||PW|613||304||||||||||1|3|Dépendance|415309|0|0|||
5914P01|2015P01968|1594D*1|||||000001|01/01/2001|Vente|1,00|108||BD|6210|MONTEBELLO|59000|LILLE|59|350||PW|613||120||26||||||||2|2|Appartement|415427|65|3|||
5914P01|2015P01972|1594D*1|||||000001|01/01/2001|Vente|1,00|228||RUE|0710|JEAN JAURES|59155|FACHES THUMESNIL|59|220||AS|51||||||||||||0|1|Maison|200747|90|4|S||187
5914P01|2015P01972|1594D*1|||||000001|01/01/2001|Vente|1,00|||RUE|0710|JEAN JAURES|59155|FACHES THUMESNIL|59|220||AS|120||||||||||||0||||||AG||14
5914P01|2015P01975||||||000001|01/01/2001|Vente|1,00|11||RUE|8329|SIMONS|59000|LILLE|59|350||DR|259||||||||||||0|1|Maison|337718|40|1|S||21
5914P01|2015P01978|1594D*1|||||000001|01/01/2001|Vente|1,00|1||RUE|0830|MIRABEAU|59370|MONS EN BAROEUL|59|410||AN|164||16||7||||||||2|2|Appartement|528837|58|3|||
5914P01|2015P01979|1594D*1|||||000001|01/01/2001|Vente|1,00|7||RUE|1371|CATEL BEGHIN|59800|LILLE|59|350||RS|144||204||||||||||1|2|Appartement|891324|48|2|||
5914P01|2015P01979|1594D*1|||||000001|01/01/2001|Vente|1,00|60||RUE|8449|DES STATIONS|59800|LILLE|59|350||RS|144||415||||||||||1|3|Dépendance|890052|0|0|||
5914P01|2015P01981|1594D*1|||||000001|01/01/2001|Vente|1,00|9001||AV|0690|DE JUSSIEU|59130|LAMBERSART|59|328||BD|237||||||||||||0|3|Dépendance|292375|0|0|S||94
5914P01|2015P01982|1594D*1|||||000001|01/01/2001|Vente|1,00|3||PL|1899|CORMONTAIGNE|59000|LILLE|59|350||PX|238||||||||||||0|2|Appartement|416621|48|2|S||137
5914P01|2015P01982|1594D*1|||||000001|01/01/2001|Vente|1,00|3||PL|1899|CORMONTAIGNE|59000|LILLE|59|350||PX|238||||||||||||0|2|Appartement|932861|106|0|S||137
5914P01|2015P01982|1594D*1|||||000001|01/01/2001|Vente|1,00|3||PL|1899|CORMONTAIGNE|59000|LILLE|59|350||PX|238||||||||||||0|2|Appartement|416622|66|2|S||137
5914P01|2015P01985|1594D*1|||||000001|01/01/2001|Vente|1,00|8||SQ|7364|RAMEAU|59800|LILLE|59|350||NW|182||||||||||||0|4|Local industriel. commercial ou assimilé|399307|80|0|S||81
5914P01|2015P01985|1594D*1|||||000001|01/01/2001|Vente|1,00|8||SQ|7364|RAMEAU|59800|LILLE|59|350||NW|182||||||||||||0|1|Maison|399306|150|8|S||81
5914P01|2015P01988||||||000001|01/01/2001|Vente|1,00|68|B|RUE|0400|LALAU|59520|MARQUETTE-LEZ-LILLE|59|386||A|893||||||||||||0|4|Local industriel. commercial ou assimilé|517687|2|0|S||6
5914P01|2015P01993|1594D*1|||||000001|01/01/2001|Vente|1,00|4||CRS|2578|DEWAS 12 RUE PASTEUR|59260|LILLE|59|350|298|AE|449||||||||||||0|1|Maison|434509|48|3|S||45
5914P01|2015P02003|1594D*1|||||000001|01/01/2001|Vente|1,00|32||RUE|0200|FAIDHERBE|59520|MARQUETTE-LEZ-LILLE|59|386||A|1350||||||||||||0|1|Maison|518075|87|5|S||105
5914P01|2015P02004|1594D*1|||||000001|01/01/2001|Vente|1,00|61||RUE|1194|DU BUISSON|59800|LILLE|59|350||AP|126||3||5||8||||||3|2|Appartement|310195|62|3|||
5914P01|2015P02006|1594D*1|||||000001|01/01/2001|Vente|1,00|12||RUE|0870|JOSEPHINE|59110|LA MADELEINE|59|368||AP|26||||||||||||0|1|Maison|493541|70|3|S||66
5914P01|2015P02007|1594D*1|||||000001|01/01/2001|Vente|1,00|63||RUE|0410|DESMAZIERES|59110|LA MADELEINE|59|368||AC|730||||||||||||0|1|Maison|997528|71|5|S||91
5914P01|2015P02009|1594D*1|||||000001|01/01/2001|Vente|1,00|12||RUE|0445|PAUL LANGEVIN ZI DU HELLU|59260|LEZENNES|59|346||AA|67||5||||||||||1|4|Local industriel. commercial ou assimilé|72298|2540|0|||
5914P01|2015P02013|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|70||RUE|1466|CHANZY HELLEMMES|59260|LILLE|59|350|298|AN|1133||115||||||||||1||||||||
5914P01|2015P02013|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|70||RUE|1466|CHANZY HELLEMMES|59260|LILLE|59|350|298|AN|1133||37||||||||||1||||||||
5914P01|2015P02014|1594D*1|||||000001|01/01/2001|Vente|1,00|69||RUE|0590|FONTAINE|59110|LA MADELEINE|59|368||AD|522||||||||||||0|1|Maison|482028|95|6|S||82
5914P01|2015P02015|1594D*1|||||000001|01/01/2001|Vente|1,00|79||BD|8479|DE STRASBOURG|59000|LILLE|59|350||MS|356||9||||||||||1|2|Appartement|969762|43|2|||
5914P01|2015P02015|1594D*1|||||000001|01/01/2001|Vente|1,00|79||BD|8479|DE STRASBOURG|59000|LILLE|59|350||MS|356||4||||||||||1|2|Appartement|392437|44|1|||
5914P01|2015P02017|1594D*1|||||000001|01/01/2001|Vente|1,00|23||RUE|6394|NICOLAS LEBLANC|59000|LILLE|59|350||OR|149||124||||||||||1|3|Dépendance|404773|0|0|||
5914P01|2015P02019|1594D*1|||||000001|01/01/2001|Vente|1,00|15||RUE|1430|SAINT JOSEPH|59110|LA MADELEINE|59|368||AC|769||||||||||||0|1|Maison|480678|109|6|S||240
5914P01|2015P02020|1594D*1|||||000001|01/01/2001|Vente|1,00|1||AV|0140|BERNADETTE|59110|LA MADELEINE|59|368||AD|324||2||4||||||||2|2|Appartement|935692|56|3|||
5914P01|2015P02022|1594D*1|||||000001|01/01/2001|Vente|1,00|6||RUE|9159|DU VIEUX FAUBOURG|59800|LILLE|59|350||TV|139||4||||||||||1|2|Appartement|917979|70|0|||
5914P01|2015P02025|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|||RUE|0520|OBERT|59118|WAMBRECHIES|59|636||B|4173||43||||||||||1||||||||
5914P01|2015P02025|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|||RUE|0520|OBERT|59118|WAMBRECHIES|59|636||B|4173||11||||||||||1||||||||
5914P01|2015P02025|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|||RUE|0520|OBERT|59118|WAMBRECHIES|59|636||B|4173||22||||||||||1||||||||
5914P01|2015P02026|1594D*1|||||000001|01/01/2001|Vente|1,00|80||RUE|0750|GODEFROY|59110|LA MADELEINE|59|368||AC|1415||||||||||||0|1|Maison|922069|74|4|S||156
5914P01|2015P02027|1594D*1|||||000001|01/01/2001|Vente|1,00|47||AV|1065|PAUL DOUMER|59130|LAMBERSART|59|328||BC|228||||||||||||0|3|Dépendance|291043|0|0|S||211
5914P01|2015P02027|1594D*1|||||000001|01/01/2001|Vente|1,00|49||AV|1065|PAUL DOUMER|59130|LAMBERSART|59|328||BC|229||||||||||||0|1|Maison|291044|114|4|S||347
5914P01|2015P02028|1594D*1|||||000001|01/01/2001|Vente|1,00|5||RES|A005|DAMPIERRE|59800|LILLE|59|350||AR|59||769||901||||||||2|2|Appartement|312010|42|1|||
5914P01|2015P02029|1594D*1|||||000001|01/01/2001|Vente|1,00|10||RUE|1602|DU CHATEAU|59800|LILLE|59|350||BM|219||219||||||||||1|2|Appartement|1003285|50|2|||
5914P01|2015P02029|1594D*1|||||000001|01/01/2001|Vente|1,00|10||RUE|1602|DU CHATEAU|59800|LILLE|59|350||BM|219||315||||||||||1|3|Dépendance|1003334|0|0|||
5914P01|2015P02030|1594D*1|||||000001|01/01/2001|Vente|1,00|85||RUE|0110|AUGUSTE DELECOURT|59130|LAMBERSART|59|328||BC|90||||||||||||0|1|Maison|290863|83|5|S||132
5914P01|2015P02031|1594D*1|||||000001|01/01/2001|Vente|1,00|42||RUE|0934|DU BOIS|59800|LILLE|59|350||BC|19||||||||||||0|1|Maison|315211|119|5|S||208
5914P01|2015P02033|1594D*1|||||000001|01/01/2001|Vente|1,00|43||RUE|0485|MARIE CAGENON|59520|MARQUETTE-LEZ-LILLE|59|386||AI|133||||||||||||0|1|Maison|832364|83|4|S||141
5914P01|2015P02037|1115*1|||||000001|01/01/2001|Vente|1,00|39||RUE|1259|DE CANNES|59000|LILLE|59|350||DM|413||||||||||||0|1|Maison|800870|88|5|S||124
5914P01|2015P02039|1594OGA|||||000001|01/01/2001|Vente|1,00|30||RUE|0870|SAINTE HELENE|59350|SAINT-ANDRE|59|527||AC|114||||||||||||0||||||S||18
5914P01|2015P02040|1594D*1|||||000001|01/01/2001|Vente|1,00|59||CHE|1377|VERT|59130|LAMBERSART|59|328||AN|412||409||433||||||||2|2|Appartement|282182|33|1|||
5914P01|2015P02040|1594D*1|||||000001|01/01/2001|Vente|1,00|59||CHE|1377|VERT|59130|LAMBERSART|59|328||AN|412||165||||||||||1|3|Dépendance|282252|0|0|||
5914P01|2015P02040|1594D*1|||||000001|01/01/2001|Vente|1,00|59||CHE|1377|VERT|59130|LAMBERSART|59|328||AN|412||295||||||||||1|3|Dépendance|282378|0|0|||
5914P01|2015P02043|1594D*1|||||000001|01/01/2001|Vente|1,00|12|B|RUE|5908|DU MARECHAL MORTIER|59800|LILLE|59|350||CD|99||||||||||||0|1|Maison|323484|44|3|S||29
5914P01|2015P02046|1594D*1|||||000001|01/01/2001|Vente|1,00|3||RES|A005|DAMPIERRE|59800|LILLE|59|350||AR|59||789||921||||||||2|2|Appartement|311981|42|1|||
5914P01|2015P02047|1594D*1|||||000001|01/01/2001|Vente|1,00|129||RUE|1255|DU PDT GEORGES POMPIDOU|59110|LA MADELEINE|59|368||AS|147||||||||||||0|1|Maison|490818|54|3|S||100
5914P01|2015P02048|1594D*1|||||000001|01/01/2001|Vente|1,00|60||RUE|7409|REAUMUR|59800|LILLE|59|350||AP|54||||||||||||0|1|Maison|310117|100|4|S||166
5914P01|2015P02050|1594D*1|||||000001|01/01/2001|Vente|1,00|164||AV|1290|SAINTE CECILE|59130|LAMBERSART|59|328||AW|519||||||||||||0|1|Maison|289439|161|6|S||120
5914P01|2015P02050|1594D*1|||||000001|01/01/2001|Vente|1,00|||AV|0470|GABRIELLE GROULOIS|59130|LAMBERSART|59|328||AW|624||||||||||||0||||||AG||36
5914P01|2015P02051|1594FQA*1|||||000001|01/01/2001|Vente|1,00|||RUE|0510|DE MENIN|59520|MARQUETTE-LEZ-LILLE|59|386||A|4708||||||||||||0||||||S||212
5914P01|2015P02051|1594FQA*1|||||000001|01/01/2001|Vente|1,00|1||RUE|0510|DE MENIN|59520|MARQUETTE-LEZ-LILLE|59|386||A|4740||||||||||||0|4|Local industriel. commercial ou assimilé|1131318|0|0|S||1124
5914P01|2015P02051|1594FQA*1|||||000001|01/01/2001|Vente|1,00|1||RUE|0510|DE MENIN|59520|MARQUETTE-LEZ-LILLE|59|386||A|4740||||||||||||0|4|Local industriel. commercial ou assimilé|1131321|0|0|S||1124
5914P01|2015P02051|1594FQA*1|||||000001|01/01/2001|Vente|1,00|187||RUE|0510|DE MENIN|59520|MARQUETTE-LEZ-LILLE|59|386||A|4753||||||||||||0||||||S||255
5914P01|2015P02051|1594FQA*1|||||000001|01/01/2001|Vente|1,00|||RUE|0510|DE MENIN|59520|MARQUETTE-LEZ-LILLE|59|386||A|4757||||||||||||0||||||S||599
5914P01|2015P02053|1594D*1|||||000001|01/01/2001|Vente|1,00|9001||RUE|0795|DU JARDIN DE L ARC|59110|LA MADELEINE|59|368||AX|7||80||||||||||1|3|Dépendance|493131|0|0|||
5914P01|2015P02053|1594D*1|||||000001|01/01/2001|Vente|1,00|9001||RUE|1145|DU PARC|59110|LA MADELEINE|59|368||AX|37||46||||||||||1|2|Appartement|492213|77|4|||
5914P01|2015P02055|1594D*1|||||000001|01/01/2001|Vente|1,00|2||RUE|4647|DU HUIT MAI 1945 HELLEMMES|59260|LILLE|59|350|298|AC|480||||||||||||0|1|Maison|432649|112|6|S||112
5914P01|2015P02056|1594D*1|||||000001|01/01/2001|Vente|1,00|37||RUE|0424|AUBER|59800|LILLE|59|350||KN|218||||||||||||0|1|Maison|369302|130|5|S||143
5914P01|2015P02058|1594D*1|||||000001|01/01/2001|Vente|1,00|15||AV|0980|ROBERT SCHUMAN|59370|MONS EN BAROEUL|59|410||AO|584||43||||||||||1|3|Dépendance|531625|0|0|||
5914P01|2015P02059|1594D*1|||||000001|01/01/2001|Vente|1,00|93||AV|0570|HENRI DELECAUX|59130|LAMBERSART|59|328||AZ|462||12||22||||||||2|2|Appartement|290496|37|2|||
5914P01|2015P02062|1594D*1|||||000001|01/01/2001|Vente|1,00|1||AV|0140|BERNADETTE|59110|LA MADELEINE|59|368||AD|324||1||5||||||||2|2|Appartement|935693|75|6|||
5914P01|2015P02063|1594D*1|||||000001|01/01/2001|Vente|1,00|10||RUE|1778|COLBRANT|59000|LILLE|59|350||RW|234||581||||||||||1|3|Dépendance|990875|0|0|||
5914P01|2015P02065|1594D*1|||||000001|01/01/2001|Vente|1,00|16||RUE|0720|GEORGES CLEMENCEAU|59110|LA MADELEINE|59|368||AS|280||||||||||||0|1|Maison|490788|96|5|S||161
5914P01|2015P02066|1594D*1|||||000001|01/01/2001|Vente|1,00|27||RUE|0872|MARCEL ET JEAN CALOONE|59130|LAMBERSART|59|328||BH|186||||||||||||0|1|Maison|294610|123|6|S||184
5914P01|2015P02067|1594D*1|||||000001|01/01/2001|Vente|1,00|44||RUE|8829|DE VALENCIENNES|59000|LILLE|59|350||IK|168||14||25||||||||2|2|Appartement|1007503|115|3|||
5914P01|2015P02068|1594D*1|||||000001|01/01/2001|Vente|1,00|3||RUE|0795|DU JARDIN DE L ARC|59110|LA MADELEINE|59|368||AX|5||229||||||||||1|2|Appartement|489229|90|0|||
5914P01|2015P02069|1594D*1|||||000001|01/01/2001|Vente|1,00|14||RUE|5543|LEPELLETIER|59800|LILLE|59|350||KZ|141||||||||||||0|4|Local industriel. commercial ou assimilé|377053|251|0|S||251
5914P01|2015P02070|1115*1|||||000001|01/01/2001|Vente|1,00|8||RUE|8749|DE TREVISE|59000|LILLE|59|350||MO|105||||||||||||0|2|Appartement|389254|43|2|S||83
5914P01|2015P02070|1115*1|||||000001|01/01/2001|Vente|1,00|8||RUE|8749|DE TREVISE|59000|LILLE|59|350||MO|105||||||||||||0|2|Appartement|389256|43|2|S||83
5914P01|2015P02070|1115*1|||||000001|01/01/2001|Vente|1,00|8||RUE|8749|DE TREVISE|59000|LILLE|59|350||MO|105||||||||||||0|2|Appartement|389255|32|2|S||83
5914P01|2015P02071|1594D*1|||||000001|01/01/2001|Vente|1,00|16||CITE|7279|QUAI OUEST QUAI DE L OUEST|59000|LILLE|59|350||ER|86||||||||||||0|1|Maison|344309|85|4|S||49
5914P01|2015P02071|1594D*1|||||000001|01/01/2001|Vente|1,00|1||CITE|7279|QUAI OUEST QUAI DE L OUEST|59000|LILLE|59|350||ER|430||||||||||||0||||||S||8
5914P01|2015P02072|1594D*1|||||000001|01/01/2001|Vente|1,00|9002||RUE|0290|DE LA CHAPELLE|59130|LAMBERSART|59|328||AT|424||202||||||||||1|3|Dépendance|286429|0|0|||
5914P01|2015P02072|1594D*1|||||000001|01/01/2001|Vente|1,00|28||RUE|0290|DE LA CHAPELLE|59130|LAMBERSART|59|328||AT|424||10||90||||||||2|2|Appartement|286353|89|4|||
5914P01|2015P02073|1594D*1|||||000001|01/01/2001|Vente|1,00|286||BD|9119|VICTOR HUGO|59000|LILLE|59|350||PT|342||10||||||||||1|2|Appartement|412863|38|2|||
5914P01|2015P02073|1594D*1|||||000001|01/01/2001|Vente|1,00|286||BD|9119|VICTOR HUGO|59000|LILLE|59|350||PT|342||7||||||||||1|2|Appartement|412864|43|2|||
5914P01|2015P02074|1594D*1|||||000001|01/01/2001|Vente|1,00|18||RUE|8659|DE THUMESNIL|59000|LILLE|59|350||OX|319||57||||||||||1|2|Appartement|981543|48|2|||
5914P01|2015P02074|1594D*1|||||000001|01/01/2001|Vente|1,00|14||RUE|8659|DE THUMESNIL|59000|LILLE|59|350||OX|319||123||||||||||1|3|Dépendance|981165|0|0|||
5914P01|2015P02081|1594FQA*1|||||000001|01/01/2001|Vente|1,00|55||RUE|4658|D IENA|59000|LILLE|59|350||PV|454||1||||||||||1|4|Local industriel. commercial ou assimilé|1124809|0|0|||
5914P01|2015P02082||||||000001|01/01/2001|Vente|1,00|3||VLA|7789|ST GEORGES 60 RUE P LEGRAN|59800|LILLE|59|350||CN|167||||||||||||0|1|Maison|900856|65|3|S||50
5914P01|2015P02083|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|70||RUE|1466|CHANZY HELLEMMES|59260|LILLE|59|350|298|AN|1133||144||||||||||1||||||||
5914P01|2015P02083|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|70||RUE|1466|CHANZY HELLEMMES|59260|LILLE|59|350|298|AN|1133||46||||||||||1||||||||
5914P01|2015P02084|1594D*1|||||000001|01/01/2001|Vente|1,00|8||RUE|0057|DES CARRIERS|59260|LEZENNES|59|346||AD|369||||||||||||0|4|Local industriel. commercial ou assimilé|971857|295|0|S||441
5914P01|2015P02085|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|25||QUAI|6530|DE L OUEST|59000|LILLE|59|350||ER|451||128||||||||||1|2|Appartement|1201986|67|3|||
5914P01|2015P02085|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|25||QUAI|6530|DE L OUEST|59000|LILLE|59|350||ER|451||215||||||||||1|3|Dépendance|1202029|0|0|||
5914P01|2015P02089|1594D*1|||||000001|01/01/2001|Vente|1,00|190||RUE|0375|DU GENERAL LECLERC|59790|RONCHIN|59|507||B|665||||||||||||0|1|Maison|569980|74|3|S||145
5914P01|2015P02091|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|80||AV|0440|JEAN JAURES|59790|RONCHIN|59|507||AK|273||36||||||||||1||||||||
5914P01|2015P02091|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|80||AV|0440|JEAN JAURES|59790|RONCHIN|59|507||AK|273||35||||||||||1||||||||
5914P01|2015P02091|1594FQA*2|||||000001|01/01/2001|Vente en l'état futur d'achèvement|1,00|80||AV|0440|JEAN JAURES|59790|RONCHIN|59|507||AK|273||22||||||||||1||||||||
5914P01|2015P02092|1594D*1|||||000001|01/01/2001|Vente|1,00|130||RUE|6350|NATIONALE|59800|LILLE|59|350||NX|54||||||||||||0|1|Maison|828518|595|0|S||208
5914P01|2015P02092|1594D*1|||||000002|01/01/2001|Vente|1,00|130||RUE|6350|NATIONALE|59800|LILLE|59|350||NX|54||||||||||||0|1|Maison|828518|595|0|S||208
5914P01|2015P02093|1594D*1|||||000001|01/01/2001|Vente|1,00|8||RUE|1778|COLBRANT|59000|LILLE|59|350||RW|234||216||||||||||1|2|Appartement|990988|67|3|||
5914P01|2015P02093|1594D*1|||||000001|01/01/2001|Vente|1,00|10||RUE|1778|COLBRANT|59000|LILLE|59|350||RW|234||584||||||||||1|3|Dépendance|990888|0|0|||
5914P01|2015P02094|1594D*1|||||000001|01/01/2001|Vente|1,00|195||RUE|0260|JEAN BAPTISTE DEFAUX|59260|LEZENNES|59|346||AB|5|1|||||||||||0||||||||
5914P01|2015P02095|1594D*1|||||000001|01/01/2001|Vente|1,00|114||RUE|0710|JEAN JAURES|59155|FACHES THUMESNIL|59|220||AS|20||||||||||||0|1|Maison|200878|68|4|S||191
5914P01|2015P02096|1594D*1|||||000001|01/01/2001|Vente|1,00|2||RUE|0330|DE CONDE|59110|LA MADELEINE|59|368||BO|1||1020||1034||||||||2|2|Appartement|484987|55|2|||
5914P01|2015P02096|1594D*1|||||000001|01/01/2001|Vente|1,00|15||RUE|0010|DE L ABBE LEMIRE|59110|LA MADELEINE|59|368||BO|1||1339||||||||||1|3|Dépendance|484794|0|0|||
5914P01|2015P02097|1594D*1|||||000001|01/01/2001|Vente|1,00|20||RUE|5778|DU MAGASIN|59800|LILLE|59|350||EZ|176||113||||||||||1|2|Appartement|348436|29|2|||
5914P01|2015P02097|1594D*1|||||000001|01/01/2001|Vente|1,00|20||RUE|5778|DU MAGASIN|59800|LILLE|59|350||EZ|176||113||||||||||1|2|Appartement|348435|38|2|||
5914P01|2015P02098|1594D*1|||||000001|01/01/2001|Vente|1,00|7||RUE|0220|DU DOCTEUR CALMETTE|59350|SAINT-ANDRE|59|527||AV|29||||||||||||0|1|Maison|641968|51|3|S||154
5914P01|2015P02100|1594D*1|||||000001|01/01/2001|Vente|1,00|77||RUE|1170|DE PARIS|59110|LA MADELEINE|59|368||BN|177||1||7||||||||2|2|Appartement|831108|96|3|||
5914P01|2015P02103|1594D*1|||||000001|01/01/2001|Vente|1,00|49|T|RUE|5279|DE LA LOUVIERE|59800|LILLE|59|350||AM|1||57||||||||||1|3|Dépendance|308863|0|0|||
5914P01|2015P02103|1594D*1|||||000001|01/01/2001|Vente|1,00|1|B|RUE|9099|DES VICAIRES|59800|LILLE|59|350||AM|1||33||9||||||||2|2|Appartement|308894|86|4|||
5914P01|2015P02106|1594D*1|||||000001|01/01/2001|Vente|1,00|19||RUE|0880|ROBERT HANICOTTE|59790|RONCHIN|59|507||AA|807||||||||||||0|1|Maison|572486|72|4|S||132
5914P01|2015P02113|1594D*1|||||000001|01/01/2001|Vente|1,00|87||BD|6256|DE LA MOSELLE|59000|LILLE|59|350||IT|217||137||165||||||||2|2|Appartement|800395|33|1|||
5914P01|2015P02115|1594D*1|||||000001|01/01/2001|Vente|1,00|14||PL|3857|GENEVIERES|59000|LILLE|59|350||MY|392||1||2||5||6||||4|2|Appartement|395251|368|0|||
5914P01|2015P02115|1594D*1|||||000001|01/01/2001|Vente|1,00|14||PL|3857|GENEVIERES|59000|LILLE|59|350||MY|393||||||||||||0||||||S||102
5914P01|2015P02115|1594D*1|||||000001|01/01/2001|Vente|1,00|14||PL|3857|GENEVIERES|59000|LILLE|59|350||MY|394||||||||||||0||||||S||141
5914P01|2015P02119|1594D*1|||||000001|01/01/2001|Vente|1,00|57||AV|1440|SAINT MAUR|59110|LA MADELEINE|59|368||BB|128||237||||||||||1|3|Dépendance|1171869|0|0|||
5914P01|2015P02119|1594D*1|||||000001|01/01/2001|Vente|1,00|57||AV|1440|SAINT MAUR|59110|LA MADELEINE|59|368||BB|128||63||||||||||1|2|Appartement|1171862|96|3|||
5914P01|2015P02121|1594OGA|||||000001|01/01/2001|Vente|1,00|||RUE|0750|DE WAMBRECHIES|59520|MARQUETTE-LEZ-LILLE|59|386||A|3533||||||||||||0||||||AB||699
5914P01|2015P02121|1594OGA|||||000001|01/01/2001|Vente|1,00|||RUE|0750|DE WAMBRECHIES|59520|MARQUETTE-LEZ-LILLE|59|386||A|4633||||||||||||0||||||AB||33
5914P01|2015P02121|1594OGA|||||000001|01/01/2001|Vente|1,00|||RUE|0750|DE WAMBRECHIES|59520|MARQUETTE-LEZ-LILLE|59|386||A|4634||||||||||||0||||||AB||323
5914P01|2015P02121|1594OGA|||||000001|01/01/2001|Vente|1,00|||RUE|0750|DE WAMBRECHIES|59520|MARQUETTE-LEZ-LILLE|59|386||A|4815||||||||||||0||||||AB||134
5914P01|2015P02121|1594OGA|||||000001|01/01/2001|Vente|1,00|||RUE|0750|DE WAMBRECHIES|59520|MARQUETTE-LEZ-LILLE|59|386||A|4819||||||||||||0||||||AB||283
5914P01|2015P02121|1594OGA|||||000001|01/01/2001|Vente|1,00|||RUE|0750|DE WAMBRECHIES|59520|MARQUETTE-LEZ-LILLE|59|386||A|4820||||||||||||0||||||AB||362
5914P01|2015P02121|1594OGA|||||000001|01/01/2001|Vente|1,00|||RUE|0750|DE WAMBRECHIES|59520|MARQUETTE-LEZ-LILLE|59|386||A|4822||||||||||||0||||||AB||97
5914P01|2015P02121|1594OGA|||||000001|01/01/2001|Vente|1,00|||RUE|0750|DE WAMBRECHIES|59520|MARQUETTE-LEZ-LILLE|59|386||A|4823||||||||||||0||||||AB||354
5914P01|2015P02121|1594OGA|||||000001|01/01/2001|Vente|1,00||||0681|VOIE DES TRAMS|59118|WAMBRECHIES|59|636||D|559||||||||||||0||||||T||317
5914P01|2015P02122|1594D*1|||||000001|01/01/2001|Vente|1,00|14||RUE|2957|DE L ECOLE ST LOUIS|59800|LILLE|59|350||XD|14||||||||||||0|1|Maison|429424|87|5|S||87
5914P01|2015P02125|1594D*1|||||000001|01/01/2001|Vente|1,00|||||||LILLE|59|350||XE|280|1|||||||||||0||||||||
5914P01|2015P02128|1049*1|1594FQA*1||||000001|01/01/2001|Vente|1,00|11||BD|6256|DE LA MOSELLE|59000|LILLE|59|350||IY|217||10086||||||||||1|3|Dépendance|1176240|0|0|||
5914P01|2015P02128|1049*1|1594FQA*1||||000001|01/01/2001|Vente|1,00|9||BD|6256|DE LA MOSELLE|59000|LILLE|59|350||IY|217||7014||||||||||1|2|Appartement|1176092|68|3|||
5914P01|2015P02129|1594D*1|||||000001|01/01/2001|Vente|1,00|13||RUE|0037|ALPHONSE DAUDET|59790|RONCHIN|59|507||AK|82||||||||||||0|1|Maison|575497|92|5|S||297
5914P01|2015P02131|1594D*1|||||000001|01/01/2001|Vente|1,00|9102||RUE|0858|DE NORMANDIE|59370|MONS EN BAROEUL|59|410||AI|150||252||||||||||1|3|Dépendance|534338|0|0|||
5914P01|2015P02131|1594D*1|||||000001|01/01/2001|Vente|1,00|1||RUE|0858|DE NORMANDIE|59370|MONS EN BAROEUL|59|410||AI|150||575||||||||||1|2|Appartement|534186|85|4|||
5914P01|2015P02132|1594D*1|||||000001|01/01/2001|Vente|1,00|9||RUE|4992|JEANNE D ARC|59000|LILLE|59|350||LW|104||3||||||||||1|2|Appartement|1145041|30|2|||
5914P01|2015P02132|1594D*1|||||000001|01/01/2001|Vente|1,00|9||RUE|4992|JEANNE D ARC|59000|LILLE|59|350||LW|104||18||||||||||1|2|Appartement|385926|75|3|||
5914P01|2015P02133|1594FQA*1|||||000001|01/01/2001|Vente|1,00|6||RUE|0544|DES PIQURIERES|59118|WAMBRECHIES|59|636||B|741||117||||||||||1|3|Dépendance|1172485|0|0|||
5914P01|2015P02133|1594FQA*1|||||000001|01/01/2001|Vente|1,00|6||RUE|0544|DES PIQURIERES|59118|WAMBRECHIES|59|636||B|741||15||||||||||1|2|Appartement|1172315|97|3|||
